X,Y,Z,formation
800.000000,200.000000,-1000.000000,Reservoir
800.000000,1800.000000,-1000.000000,Reservoir
1900.000000,1000.000000,-1375.000000,Reservoir
1800.000000,1000.000000,-1400.000000,Reservoir
1700.000000,1000.000000,-1300.000000,Reservoir
1300.000000,1000.000000,-900.000000,Reservoir
1200.000000,1000.000000,-800.000000,Reservoir
200.000000,1000.000000,-200.000000,Reservoir
500.000000,1000.000000,-500.000000,Reservoir
1000.000000,25.000000,-1050.000000,Reservoir
1000.000000,100.000000,-1100.000000,Reservoir
1000.000000,200.000000,-1000.000000,Reservoir
1000.000000,1975.000000,-1050.000000,Reservoir
1000.000000,1900.000000,-1100.000000,Reservoir
1000.000000,1800.000000,-1000.000000,Reservoir
800.000000,1800.000000,-1200.000000,NonReservoirDeep
800.000000,200.000000,-1200.000000,NonReservoirDeep
1300.000000,1000.000000,-1100.000000,NonReservoirDeep
1200.000000,1000.000000,-1000.000000,NonReservoirDeep
1900.000000,1000.000000,-1575.000000,NonReservoirDeep
1800.000000,1000.000000,-1600.000000,NonReservoirDeep
1700.000000,1000.000000,-1500.000000,NonReservoirDeep
500.000000,1000.000000,-700.000000,NonReservoirDeep
1500.000000,1000.000000,-1300.000000,NonReservoirDeep
1000.000000,1975.000000,-1250.000000,NonReservoirDeep
1000.000000,1900.000000,-1300.000000,NonReservoirDeep
1000.000000,25.000000,-1250.000000,NonReservoirDeep
1000.000000,100.000000,-1300.000000,NonReservoirDeep
800.000000,1000.000000,-1100.000000,MainFault
1000.000000,1000.000000,-900.000000,MainFault
1800.000000,1000.000000,-1000.000000,Seal
1700.000000,1000.000000,-900.000000,Seal
700.000000,1000.000000,-300.000000,Seal
1900.000000,1000.000000,-975.000000,Seal
1000.000000,1000.000000,-600.000000,Seal
1800.000000,1000.000000,-950.000000,SecondaryReservoir
1700.000000,1000.000000,-850.000000,SecondaryReservoir
800.000000,1000.000000,-350.000000,SecondaryReservoir
700.000000,1000.000000,-250.000000,SecondaryReservoir
1900.000000,1000.000000,-925.000000,SecondaryReservoir
1050.000000,1000.000000,-600.000000,SecondaryReservoir
