X,Y,Z,azimuth,dip,polarity,formation
1450.000000,1000.000000,-1150.000000,90.000000,18.435000,1,Reservoir
150.000000,1000.000000,-450.000000,90.000000,18.435000,1,Reservoir
150.000000,1000.000000,-750.000000,90.000000,18.435000,1,Reservoir
150.000000,1000.000000,-1150.000000,90.000000,18.435000,1,Reservoir
950.000000,1000.000000,-450.000000,90.000000,18.435000,1,Reservoir
850.000000,1000.000000,-1450.000000,90.000000,18.435000,1,Reservoir
950.000000,1000.000000,-1450.000000,90.000000,18.435000,1,Reservoir
1650.000000,1000.000000,-450.000000,90.000000,18.435000,1,Reservoir
1450.000000,1000.000000,-450.000000,90.000000,18.435000,1,Reservoir
1450.000000,1000.000000,-1450.000000,90.000000,18.435000,1,Reservoir
1950.000000,1000.000000,-1250.000000,90.000000,18.435000,1,Reservoir
1950.000000,1000.000000,-1550.000000,90.000000,18.435000,1,Reservoir
917.450000,1000.000000,-1135.398000,270.000000,71.565000,1,MainFault
