X;Y;Z;Strati;PART_ID
9.861884;-0.362561;1.5302;4.400000;1
9.864935;-0.228321;1.62629;4.400000;1
9.867985;-0.094081;1.72239;4.400000;1
9.873019;0.038795;1.84227;4.400000;1
9.875078;0.263953;1.8952;4.400000;1
9.877138;0.489111;1.94813;4.400000;1
9.878155;0.223304;1.99288;4.400000;1
9.879171;-0.042504;2.03762;4.400000;1
9.880188;-0.308311;2.08236;4.400000;1
9.896967;-0.173439;2.151;4.400000;1
9.913745;-0.038566;2.21964;4.400000;1
9.959504;0.154505;2.29896;4.400000;1
10.006788;-0.090049;2.32336;4.400000;1
10.054073;-0.334604;2.34777;4.400000;1
10.105934;-0.181977;2.36607;4.400000;1
10.157796;-0.029349;2.38438;4.400000;1
10.227961;-0.204894;2.39353;4.400000;1
10.298126;-0.380439;2.40268;4.400000;1
10.353038;-0.107986;2.40573;4.400000;1
10.407948;0.164466;2.40878;4.400000;1
10.462860;0.436919;2.41183;4.400000;1
10.555141;0.300398;2.42327;4.400000;1
10.664203;0.301922;2.42709;4.400000;1
10.763349;0.127082;2.42403;4.400000;1
10.862494;-0.047758;2.42098;4.400000;1
10.926558;-0.200708;2.41336;4.400000;1
10.990622;-0.353658;2.40573;4.400000;1
11.049601;-0.070438;2.38133;4.400000;1
11.108580;0.212781;2.35692;4.400000;1
11.167559;0.496001;2.33252;4.400000;1
11.287296;0.477011;2.27989;4.400000;1
11.393307;0.247790;2.19829;4.400000;1
11.542789;0.329055;2.06711;4.400000;1
11.582447;0.108904;2.03508;4.400000;1
11.622105;-0.111247;2.00305;4.400000;1
11.883057;-0.343325;1.98394;4.400000;2
11.989829;-0.225281;1.94734;4.400000;2
12.108804;-0.400291;1.87717;4.400000;2
12.267437;-0.388972;1.80701;4.400000;2
12.340652;-0.117488;1.77803;4.400000;2
12.413868;0.153997;1.74904;4.400000;2
12.593856;0.143977;1.70023;4.400000;2
12.752489;0.309829;1.68193;4.400000;2
12.790876;0.060663;1.67774;4.400000;2
12.829264;-0.188503;1.67354;4.400000;2
12.867651;-0.437669;1.66935;4.400000;2
12.896378;-0.182377;1.66541;4.400000;2
12.925105;0.072915;1.66147;4.400000;2
12.953832;0.328207;1.65752;4.400000;2
12.995493;0.153949;1.65376;4.400000;2
13.037153;-0.020309;1.64999;4.400000;2
13.155174;-0.030046;1.62397;4.400000;2
13.310756;-0.076569;1.57516;4.400000;2
13.372758;0.162488;1.55631;4.400000;2
13.434760;0.401545;1.53745;4.400000;2
13.545656;0.239196;1.49889;4.400000;2
13.588778;0.028566;1.48205;4.400000;2
13.631900;-0.182065;1.46521;4.400000;2
13.675022;-0.392695;1.44837;4.400000;2
13.722403;-0.179310;1.42962;4.400000;2
13.769782;0.034075;1.41087;4.400000;2
13.817163;0.247459;1.39212;4.400000;2
13.888662;0.022510;1.36733;4.400000;2
13.960161;-0.202440;1.34255;4.400000;2
14.088671;-0.399840;1.29755;4.400000;2
14.146576;-0.124371;1.27482;4.400000;2
14.204482;0.151098;1.25208;4.400000;2
14.253348;0.296680;1.23058;4.400000;2
14.302215;0.442263;1.20908;4.400000;2
14.328701;0.185447;1.19735;4.400000;2
14.355186;-0.071368;1.18561;4.400000;2
14.381673;-0.328183;1.17388;4.400000;2
14.416756;-0.066855;1.1589;4.400000;2
14.451838;0.194473;1.14392;4.400000;2
14.486921;0.455801;1.12894;4.400000;2
14.561579;0.191739;1.0977;4.400000;2
14.636236;-0.072323;1.06646;4.400000;2
14.721737;0.150376;1.03058;4.400000;2
14.807238;0.373075;0.994707;4.400000;2
14.852481;0.120808;0.975168;4.400000;2
14.897723;-0.131458;0.955629;4.400000;2
14.942966;-0.383724;0.936089;4.400000;2
14.997377;-0.165065;0.911903;4.400000;2
15.051789;0.053595;0.887716;4.400000;2
15.106200;0.272255;0.863529;4.400000;2
